series_id,series_name,year,quarter,period,value
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.8
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,48.22
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.69
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.17
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.78
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2020,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.19
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2019,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.99
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2019,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.4
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2019,"{'Codigo': 'II', 'Nombre': 'T2'}",,47.52
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2019,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.46
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2018,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.9
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2018,"{'Codigo': 'III', 'Nombre': 'T3'}",,48.67
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2018,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.08
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2018,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.27
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2017,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.22
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2017,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.97
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2017,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.06
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2017,"{'Codigo': 'I', 'Nombre': 'T1'}",,48.06
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2016,"{'Codigo': 'IV', 'Nombre': 'T4'}",,47.32
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2016,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.71
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2016,"{'Codigo': 'II', 'Nombre': 'T2'}",,44.75
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2016,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.45
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2015,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.06
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2015,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.3
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2015,"{'Codigo': 'II', 'Nombre': 'T2'}",,43.34
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2015,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.97
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2014,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.36
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2014,"{'Codigo': 'III', 'Nombre': 'T3'}",,46.36
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2014,"{'Codigo': 'II', 'Nombre': 'T2'}",,45.11
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2014,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.94
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2013,"{'Codigo': 'IV', 'Nombre': 'T4'}",,45.79
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2013,"{'Codigo': 'III', 'Nombre': 'T3'}",,44.69
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2013,"{'Codigo': 'II', 'Nombre': 'T2'}",,42.89
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2013,"{'Codigo': 'I', 'Nombre': 'T1'}",,44.22
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2012,"{'Codigo': 'IV', 'Nombre': 'T4'}",,44.81
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2012,"{'Codigo': 'III', 'Nombre': 'T3'}",,45.96
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2012,"{'Codigo': 'II', 'Nombre': 'T2'}",,46.66
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2012,"{'Codigo': 'I', 'Nombre': 'T1'}",,46.32
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2011,"{'Codigo': 'IV', 'Nombre': 'T4'}",,46.75
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2011,"{'Codigo': 'III', 'Nombre': 'T3'}",,47.82
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2011,"{'Codigo': 'II', 'Nombre': 'T2'}",,48.07
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2011,"{'Codigo': 'I', 'Nombre': 'T1'}",,47.51
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2010,"{'Codigo': 'IV', 'Nombre': 'T4'}",,48.95
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2010,"{'Codigo': 'III', 'Nombre': 'T3'}",,51.47
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2010,"{'Codigo': 'II', 'Nombre': 'T2'}",,49.76
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2010,"{'Codigo': 'I', 'Nombre': 'T1'}",,49.42
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2009,"{'Codigo': 'IV', 'Nombre': 'T4'}",,50.94
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2009,"{'Codigo': 'III', 'Nombre': 'T3'}",,51.47
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2009,"{'Codigo': 'II', 'Nombre': 'T2'}",,51.42
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2009,"{'Codigo': 'I', 'Nombre': 'T1'}",,53.11
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2008,"{'Codigo': 'IV', 'Nombre': 'T4'}",,54.92
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2008,"{'Codigo': 'III', 'Nombre': 'T3'}",,58.18
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2008,"{'Codigo': 'II', 'Nombre': 'T2'}",,57.32
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2008,"{'Codigo': 'I', 'Nombre': 'T1'}",,56.37
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2007,"{'Codigo': 'IV', 'Nombre': 'T4'}",,55.69
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2007,"{'Codigo': 'III', 'Nombre': 'T3'}",,56.59
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2007,"{'Codigo': 'II', 'Nombre': 'T2'}",,55.05
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2007,"{'Codigo': 'I', 'Nombre': 'T1'}",,54.93
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2006,"{'Codigo': 'IV', 'Nombre': 'T4'}",,54.77
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2006,"{'Codigo': 'III', 'Nombre': 'T3'}",,56.2
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2006,"{'Codigo': 'II', 'Nombre': 'T2'}",,57.2
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2006,"{'Codigo': 'I', 'Nombre': 'T1'}",,55.19
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2005,"{'Codigo': 'IV', 'Nombre': 'T4'}",,55.82
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2005,"{'Codigo': 'III', 'Nombre': 'T3'}",,54.92
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2005,"{'Codigo': 'II', 'Nombre': 'T2'}",,54.34
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2005,"{'Codigo': 'I', 'Nombre': 'T1'}",,53.4
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2004,"{'Codigo': 'IV', 'Nombre': 'T4'}",,52.84
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2004,"{'Codigo': 'III', 'Nombre': 'T3'}",,53.59
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2004,"{'Codigo': 'II', 'Nombre': 'T2'}",,53.51
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2004,"{'Codigo': 'I', 'Nombre': 'T1'}",,53.25
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2003,"{'Codigo': 'IV', 'Nombre': 'T4'}",,54.29
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2003,"{'Codigo': 'III', 'Nombre': 'T3'}",,53.6
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2003,"{'Codigo': 'II', 'Nombre': 'T2'}",,52.67
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2003,"{'Codigo': 'I', 'Nombre': 'T1'}",,51.4
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2002,"{'Codigo': 'IV', 'Nombre': 'T4'}",,52.71
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2002,"{'Codigo': 'III', 'Nombre': 'T3'}",,52.76
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2002,"{'Codigo': 'II', 'Nombre': 'T2'}",,52.17
EPA442692,"Tasa de empleo de la población. Hombres. Asturias, Principado de. Total. ",2002,"{'Codigo': 'I', 'Nombre': 'T1'}",,52.11
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2025,"{'Codigo': 'II', 'Nombre': 'T2'}",,64.29
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2025,"{'Codigo': 'I', 'Nombre': 'T1'}",,57.08
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2024,"{'Codigo': 'IV', 'Nombre': 'T4'}",,61.97
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2024,"{'Codigo': 'III', 'Nombre': 'T3'}",,66.9
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2024,"{'Codigo': 'II', 'Nombre': 'T2'}",,65.33
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2024,"{'Codigo': 'I', 'Nombre': 'T1'}",,56.72
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2023,"{'Codigo': 'IV', 'Nombre': 'T4'}",,59.1
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2023,"{'Codigo': 'III', 'Nombre': 'T3'}",,67.24
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2023,"{'Codigo': 'II', 'Nombre': 'T2'}",,63.48
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2023,"{'Codigo': 'I', 'Nombre': 'T1'}",,55.86
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2022,"{'Codigo': 'IV', 'Nombre': 'T4'}",,60.06
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2022,"{'Codigo': 'III', 'Nombre': 'T3'}",,67.93
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2022,"{'Codigo': 'II', 'Nombre': 'T2'}",,64.38
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2022,"{'Codigo': 'I', 'Nombre': 'T1'}",,57.13
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2021,"{'Codigo': 'IV', 'Nombre': 'T4'}",,55.71
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2021,"{'Codigo': 'III', 'Nombre': 'T3'}",,65.33
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2021,"{'Codigo': 'II', 'Nombre': 'T2'}",,60.25
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2021,"{'Codigo': 'I', 'Nombre': 'T1'}",,53.35
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2020,"{'Codigo': 'IV', 'Nombre': 'T4'}",,55.16
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2020,"{'Codigo': 'III', 'Nombre': 'T3'}",,59.14
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2020,"{'Codigo': 'II', 'Nombre': 'T2'}",,55.56
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2020,"{'Codigo': 'I', 'Nombre': 'T1'}",,55.85
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2019,"{'Codigo': 'IV', 'Nombre': 'T4'}",,61.48
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2019,"{'Codigo': 'III', 'Nombre': 'T3'}",,65.56
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2019,"{'Codigo': 'II', 'Nombre': 'T2'}",,64.1
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2019,"{'Codigo': 'I', 'Nombre': 'T1'}",,58.17
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2018,"{'Codigo': 'IV', 'Nombre': 'T4'}",,61.07
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2018,"{'Codigo': 'III', 'Nombre': 'T3'}",,66.7
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2018,"{'Codigo': 'II', 'Nombre': 'T2'}",,62.77
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2018,"{'Codigo': 'I', 'Nombre': 'T1'}",,55.24
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2017,"{'Codigo': 'IV', 'Nombre': 'T4'}",,58.31
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2017,"{'Codigo': 'III', 'Nombre': 'T3'}",,65.99
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2017,"{'Codigo': 'II', 'Nombre': 'T2'}",,63.8
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2017,"{'Codigo': 'I', 'Nombre': 'T1'}",,57.75
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2016,"{'Codigo': 'IV', 'Nombre': 'T4'}",,58.81
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2016,"{'Codigo': 'III', 'Nombre': 'T3'}",,64.96
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2016,"{'Codigo': 'II', 'Nombre': 'T2'}",,63.36
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2016,"{'Codigo': 'I', 'Nombre': 'T1'}",,56.87
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2015,"{'Codigo': 'IV', 'Nombre': 'T4'}",,57.24
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2015,"{'Codigo': 'III', 'Nombre': 'T3'}",,62.92
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2015,"{'Codigo': 'II', 'Nombre': 'T2'}",,60.72
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2015,"{'Codigo': 'I', 'Nombre': 'T1'}",,53.55
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2014,"{'Codigo': 'IV', 'Nombre': 'T4'}",,55.46
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2014,"{'Codigo': 'III', 'Nombre': 'T3'}",,60.8
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2014,"{'Codigo': 'II', 'Nombre': 'T2'}",,57.67
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2014,"{'Codigo': 'I', 'Nombre': 'T1'}",,48.7
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2013,"{'Codigo': 'IV', 'Nombre': 'T4'}",,53.46
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2013,"{'Codigo': 'III', 'Nombre': 'T3'}",,60.71
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2013,"{'Codigo': 'II', 'Nombre': 'T2'}",,58.71
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2013,"{'Codigo': 'I', 'Nombre': 'T1'}",,51.71
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2012,"{'Codigo': 'IV', 'Nombre': 'T4'}",,54.24
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2012,"{'Codigo': 'III', 'Nombre': 'T3'}",,60.85
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2012,"{'Codigo': 'II', 'Nombre': 'T2'}",,58.58
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2012,"{'Codigo': 'I', 'Nombre': 'T1'}",,51.76
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2011,"{'Codigo': 'IV', 'Nombre': 'T4'}",,52.8
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2011,"{'Codigo': 'III', 'Nombre': 'T3'}",,59.54
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2011,"{'Codigo': 'II', 'Nombre': 'T2'}",,57.29
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2011,"{'Codigo': 'I', 'Nombre': 'T1'}",,52.62
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2010,"{'Codigo': 'IV', 'Nombre': 'T4'}",,55.1
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2010,"{'Codigo': 'III', 'Nombre': 'T3'}",,61.03
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2010,"{'Codigo': 'II', 'Nombre': 'T2'}",,59.53
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2010,"{'Codigo': 'I', 'Nombre': 'T1'}",,55.3
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2009,"{'Codigo': 'IV', 'Nombre': 'T4'}",,57.76
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2009,"{'Codigo': 'III', 'Nombre': 'T3'}",,61.76
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2009,"{'Codigo': 'II', 'Nombre': 'T2'}",,59.19
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2009,"{'Codigo': 'I', 'Nombre': 'T1'}",,58.31
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2008,"{'Codigo': 'IV', 'Nombre': 'T4'}",,62.83
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2008,"{'Codigo': 'III', 'Nombre': 'T3'}",,68.12
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2008,"{'Codigo': 'II', 'Nombre': 'T2'}",,68.93
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2008,"{'Codigo': 'I', 'Nombre': 'T1'}",,65.4
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2007,"{'Codigo': 'IV', 'Nombre': 'T4'}",,67.38
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2007,"{'Codigo': 'III', 'Nombre': 'T3'}",,72.39
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2007,"{'Codigo': 'II', 'Nombre': 'T2'}",,71.81
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2007,"{'Codigo': 'I', 'Nombre': 'T1'}",,66.32
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2006,"{'Codigo': 'IV', 'Nombre': 'T4'}",,68.3
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2006,"{'Codigo': 'III', 'Nombre': 'T3'}",,73.53
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2006,"{'Codigo': 'II', 'Nombre': 'T2'}",,71.08
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2006,"{'Codigo': 'I', 'Nombre': 'T1'}",,67.43
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2005,"{'Codigo': 'IV', 'Nombre': 'T4'}",,67.56
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2005,"{'Codigo': 'III', 'Nombre': 'T3'}",,71.82
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2005,"{'Codigo': 'II', 'Nombre': 'T2'}",,70.68
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2005,"{'Codigo': 'I', 'Nombre': 'T1'}",,65.19
EPA442697,"Tasa de empleo de la población. Hombres. Balears, Illes. Total. ",2004,"{'Codigo': 'IV', 'Nombre': 'T4'}",,67.04
